,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
ppg_red_min,-0.3503686191099348,0.06367317887766827,0.005480643354518911,-0.025493831397126628,0.10777272160186831,-0.008208928237875985,-0.1026416557497691,0.12745995106523025,0.0009742470619801667,0.031303222317029616,-0.06442887706153516,-0.01780801734799647,-0.06214092096933627,0.021816448515884587,0.4757928744759494,-0.1613755353761314,0.6156077003377394,-0.27891403652879193,0.3052870069454246,0.024974529739883483,0.14576249309982672
ppg_red_clearance_factor,0.042383480183348914,0.3533312020856546,0.12885361054470298,0.012726786082310348,0.33536723906280047,0.18755572634041612,0.48580028075973797,0.18162909267094535,0.0365359737370821,0.338408510617821,-0.14853836954407806,-0.20085977176798214,-0.009253163467253554,-0.29557157736396067,0.1291259243472143,-0.29928520318566065,-0.25013442799619395,0.03540298283025899,0.06446336158921204,-0.0016016643835032004,0.004538818795713292
ppg_red_shape_factor,0.11863807969578352,0.4535101195812278,0.041952600241961555,0.0001191901582605507,0.11542353316910094,0.07834516955273807,0.1874748289763578,-0.04184160919070763,-0.07574842467661383,-0.23161143064987422,0.06458137046580106,-0.3102541750625148,-0.22619644120187624,0.0597812645893995,0.017213792992548507,0.6412367088395093,0.24571852942900052,-0.051427123573114415,-0.16493432943129885,-0.07511412154654447,-0.01543042385768082
ppg_red_median,-0.04348717299715159,0.04330797958014925,-0.24506530326989065,0.526990838910365,-0.23376011984421358,0.08425193073894728,0.1807415919031497,0.08197253734271272,0.39482165704389327,0.08214445024456153,0.5902401654261393,-0.01484220750933789,-0.005858254598641625,-0.019695979655548746,0.06794672815886121,-0.023581875119666015,0.04165063855237109,-0.034164884735654405,0.06920597876197095,-0.031243160839815914,-0.17840798597515775
ppg_red_skew,0.02448266172067784,-0.12762478056446788,0.17171820861553075,-0.0797857497460909,0.7021475479533079,0.17655443770922072,-0.31218042106555244,-0.08193465190497784,0.3754397978105797,-0.254485302716425,0.31405959149743967,0.020506288434281247,0.0157064584059523,-0.05542269705840905,0.021882495709749917,-0.02402429269362989,-0.07800707724531034,0.03021209304599029,-0.04453994884120322,0.00997948924419152,0.026070256305132333
ppg_red_kurtosis,0.06952370145634307,0.46841585478555,0.05210374535888032,-0.011632916359956617,0.10723889936998927,0.04078473248007479,0.11602721832622782,0.13842920260869906,-0.05858453087337031,-0.13632929390586468,0.08470494015901267,0.454646221373655,0.4010601304085415,0.36578001719123515,-0.34038565529119635,-0.1760616902404696,0.2034903070427048,0.023876361730204,0.08051841202694913,0.034233125236514894,0.008976345080865866
ppg_red_zcr,0.016327031088378824,0.09186032348904148,-0.6037748481482369,-0.2795649056574785,0.1144273606657902,0.08036705905130746,-0.0033677831637854033,-0.13750958658178639,0.07737024835726447,0.05486063740016685,-0.0027783769351677912,-0.2308125645924234,-0.3628025579385286,0.46772343040659115,-0.11085807484613139,-0.2819745849518567,-0.05885726042886501,0.02202859226695308,0.039317304401926316,0.012584450852125117,0.00022390244907322896
ppg_red_ddx_mean,-0.0018530397585207992,0.005606246565731315,0.17154317410487802,-0.4399110435037251,-0.3724889948886394,0.10365923486375697,0.19435575839500907,0.14493834297960215,0.6813788378313895,-0.24623939749431548,-0.2051680810504872,0.01786324361002711,-0.015780917902901998,-0.0064955312459189845,0.00898970352584066,0.007880548204089744,0.01649139653904102,-0.009033924703239918,0.022924186089970898,0.009997623998109561,-0.0021407383174783723
ppg_red_mean_cross_rate,0.005858873414482246,0.0556220879787036,-0.616423038340725,-0.28189406381472604,0.09037269536575004,0.06994492293343146,0.003001286294709805,-0.08987866856663128,0.05808951004348589,0.1263841285605907,-0.03285776221991679,0.2656352622090157,0.365391282818346,-0.43328411691968743,0.1222148489609282,0.28998519808591827,0.0563079683645982,0.02401739804387818,-0.03555482021416478,0.0008252879324608274,-0.002901590704534224
ppg_red_trim_mean_10,-0.005025756775517074,0.018243522376455393,-0.24969965239774974,0.5887365864081984,0.11010035116610906,0.08355202502488276,-0.07705377369158584,0.06645038906718442,0.22251702755668878,-0.2783485415744222,-0.5928083149793818,0.03059280843511352,0.0002843556030508778,0.0069474268454684214,-0.0498074860741715,0.017580943133586678,-0.043204660044299285,0.03720035225728605,-0.0637964817654718,0.051140656781483176,0.262872247838092
ppg_red_dx_mean,-0.0003903023601046167,4.409144861369839e-05,-0.03172739592845004,0.016887441341144716,0.2169440877816224,-0.8876474784463139,0.29124848841970497,-0.18043460866393554,0.2033392576281276,-0.05659259029189312,-0.010755704113395152,0.01523432021202191,0.01421789590974169,0.009758584590628394,0.028698447448081754,-0.010943064444391406,0.009341985216491527,-0.0011214597763166462,0.007330813739483035,0.006652024527134435,0.004280632161861503
