,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
ppg_infra_tke_std,0.2801867098670337,-0.23007615570294754,-0.0006576382047098218,0.010902177399347525,0.139300825491102,-0.05330465863289134,0.005273243020721334,-0.12746279973503918,-0.234712307248786,0.623956976147928,-0.33608313305283033,-0.044605272253768924,0.026304582751095103,-0.03242721651523331,-0.10480118093688162,0.20583097295450378,0.10209699455116655,0.4411367709269906,-0.1022136592055295,-0.0007154220105715866
ppg_infra_clearance_factor,0.20906376521427536,0.3322757243626018,-0.018759005744842915,0.012506402750524387,0.12155378537698637,0.0054009915687631424,-0.15032158705478818,0.2367303217432801,-0.029379759689258603,0.33688366311248474,0.5363089448024131,0.04368292089083787,0.5363371295500478,0.07389300769733897,0.04603096965023693,-0.13921120908341839,0.15658596918352222,0.0023478151251111945,-0.017794184872176957,-0.0926697730026227
ppg_infra_kurtosis,0.23943566933700208,0.327417460426135,0.0030595140482334885,0.004632465912289225,-0.07488493075845269,0.023537591803921953,-0.08503005165297434,0.04586125171114101,-0.020757075662621513,-0.12745711130548626,-0.32401668086605173,0.7708524637034826,0.02387742055563763,0.03827749668676284,-0.2681948246780218,-0.019034848525255294,-0.07368656555582533,0.020771474202724047,-0.009715548940587208,-0.15422148437599867
ppg_infra_median,-0.011962062930492371,0.04330559274501716,0.42542265634744486,0.3145061509588284,0.08792590338422403,0.23226110579075854,0.28432427642899055,0.09217260784300264,0.700413023559215,0.23279392531828416,-0.129714024696297,0.017467797644623338,0.027307766912195573,-0.02354578316075862,0.025845534325611215,-0.020132276405271606,-0.033653552646039635,0.0034935232920280984,-0.040522946564286066,0.0028545527118601388
ppg_infra_ddx_mean,0.0022896940279417666,-0.0014575699982902568,-0.36527050991347354,0.30213559499399373,0.11116335543410961,0.169982786432787,0.6470940423674878,0.46628967240395003,-0.3000169763771866,-0.05688929729659678,-0.04383431793694988,0.019204677363158423,-0.007602231948309422,-0.044107889508857925,0.011413462220888595,-0.012821573694709933,-0.000520751125735768,-0.003571565847299008,-0.005136302270064638,0.0013259620873162647
ppg_infra_skew,0.011155631591445597,-0.11416766129487871,-0.06437293437876032,-0.7563139268913421,-0.2103779055568199,-0.08759862433889862,0.2700854815498623,0.3377031396663985,0.2363585637672446,0.154176141708374,-0.05279441613203095,0.05017155911048949,-0.013925630210696639,0.2896346948054456,0.03573240517004571,0.02837057690770477,0.0006343112556392699,-0.0022399476330247046,0.02521785806159285,-0.004402627376355359
ppg_infra_mean_cross_rate,-0.0728193855328034,0.04583082107703474,-0.006923173278638958,-0.2815767506428146,0.7758180430688886,-0.09186733062044518,0.30027647836238475,-0.3668886213561458,0.04452803698153755,-0.09201500425542698,0.17026758049070911,0.18206871496713714,-0.050419351028741906,-0.014895794033383295,-0.03314886881681085,-0.03151756943780721,-0.007845550953243777,0.02230145072097194,-0.007023769275483162,-0.010148680644394479
ppg_infra_mean,0.01054451618834744,-0.036733435635681586,0.5759698100624036,-0.21677654950475705,-0.06534543684703126,-0.03811392458430285,0.15135723466730955,0.167336682742873,-0.2869853494302875,-0.07498928637294701,0.024783677573011354,0.024262993006234187,0.0934983762591044,-0.5876356521989514,-0.027456273222956937,-0.06803804262958815,0.048207868410454165,0.05930632107395582,0.3296535673671764,-0.005713992152022168
ppg_infra_trim_mean_10,-0.0017567102957253811,0.004324408168810192,0.5899057350726059,0.08644809854954029,0.06078495510440003,-0.0577170971136189,0.07623809016892438,0.10894049273660972,-0.3804375055303699,-0.09921423284817242,0.061059459794812206,-0.03094919310457553,-0.09714340718438425,0.5846488026506254,-0.015036117816823045,0.0671182639092339,-0.048571545836803225,-0.05980813319086929,-0.31399806324015844,0.005877113677723108
ppg_infra_dx_mean,-0.013688744188074297,0.021257322396437187,-0.0135480202197576,0.2355333390703221,-0.008877165961930526,-0.9420232593311535,0.09553725182548616,0.13874190757795657,0.15207047384359568,-0.007614075568974608,-0.02545701989918355,0.02359923661014346,0.010566865749943173,-0.052499286700018195,0.013907363637854494,0.018037441018282543,-0.00027439747288102596,0.005731506405993667,-0.005455317485220168,0.0005123688007439268
