,ppg_infra_mean,ppg_infra_std,ppg_infra_min,ppg_infra_max,ppg_infra_range,ppg_infra_median,ppg_infra_iqr,ppg_infra_mad,ppg_infra_skew,ppg_infra_kurtosis,ppg_infra_diff_mean,ppg_infra_diff_std,ppg_infra_diff_mean_abs,ppg_infra_diff_rms,ppg_infra_signal_rms,ppg_infra_signal_energy,ppg_infra_zcr,ppg_infra_p1,ppg_infra_p5,ppg_infra_p10,ppg_infra_p90,ppg_infra_p95,ppg_infra_p99,ppg_infra_p90_p10,ppg_infra_p95_p5,ppg_infra_p99_p1,ppg_infra_trim_mean_10,ppg_infra_mean_abs,ppg_infra_rms,ppg_infra_crest_factor,ppg_infra_shape_factor,ppg_infra_impulse_factor,ppg_infra_clearance_factor,ppg_infra_mean_cross_rate,ppg_infra_tke_mean,ppg_infra_tke_std,ppg_infra_tke_mean_abs,ppg_infra_tke_p95_abs,ppg_infra_dx_mean,ppg_infra_dx_std,ppg_infra_ddx_mean,ppg_infra_ddx_std,ppg_infra_dx_kurtosis,ppg_infra_ddx_kurtosis
ppg_infra_diff_mean,0.040678520829415865,0.046332777099462936,0.009601824497553136,0.06824053134352691,0.03981341538199401,0.04914349930107414,0.05742771588099857,0.05781295563076094,0.06562046246363952,0.01181044678617178,0.0,0.03419502831857989,0.03891600120331379,0.03426452843003746,0.046329693271944306,0.05928716442640256,0.00010741795144251354,0.0177286553473051,0.03375026402083047,0.04738004197787261,0.04074493310470651,0.0557833162800332,0.06177296587783716,0.04449298219618382,0.04549477337136808,0.040701018744627206,0.038593968255392706,0.048375215652732124,0.046329693271944306,0.012119922607844794,0.0008192917455008116,0.0073584710143073636,0.011646072057972873,0.0010222493675324015,0.031118112339750068,0.024281715173448466,0.031118112339750068,0.03234958291077353,1.0,0.03419502831857989,0.0028227200049784377,0.024330147513964208,0.006440525799451675,0.0014899028211239633
ppg_infra_diff_std,0.04230207529318162,0.9482036752247764,0.9334837869481967,0.9323520424644627,0.9516370261675313,0.08017735474939497,0.8931413301969285,0.8923000818713339,0.10039119830676654,0.18371917419121397,0.03419502831857989,0.0,0.9870023834704245,0.9999995750232316,0.9480830599479485,0.8811170651861086,0.15102865902865903,0.9319093022871013,0.9262145246051847,0.9188646625667185,0.92233742125908,0.9295398489489377,0.9296525205856525,0.9301689670407005,0.9388503421945537,0.9459128454811474,0.0003754771612970223,0.9386387688993947,0.9480830599479485,0.25934155216498816,0.16785883278175537,0.2105434034952705,0.13449933990330432,0.13862690851202783,0.9213655586273826,0.8756898587255566,0.9213655586273826,0.9930587156699638,0.03419502831857989,1.0,0.0035767842892897327,0.9830172034770106,0.4248327405200608,0.470428569402454
ppg_infra_diff_mean_abs,0.036134625958149,0.9465660715841396,0.9111813539690673,0.9156009911861451,0.9317289591043721,0.08003910952634048,0.9241313746836258,0.9237181452891834,0.10405964929630052,0.11680387880071293,0.03891600120331379,0.9870023834704245,0.0,0.9870049089819751,0.9464135967435435,0.8972122107326189,0.13806760891445044,0.9143017565979615,0.9260280886476842,0.9300766177681526,0.9321450517009205,0.925554829147032,0.9145398647865801,0.9407821611376436,0.9367055312966763,0.9293036821492975,0.005462132108049492,0.9498847758080502,0.9464135967435435,0.19933739352853616,0.09715744638038001,0.14169395488085682,0.07433125314865513,0.12405024984183255,0.9124555112650524,0.8286957650213013,0.9124555112650524,0.9796509226944651,0.03891600120331382,0.9870023834704245,0.005234587339506495,0.961924059470698,0.3286579660681664,0.38947845282003546
ppg_infra_diff_rms,0.04233483394411453,0.9482923402975381,0.9335661055263818,0.9324605620367172,0.9517344097394943,0.08013476310265306,0.8932042709723105,0.8923572719364414,0.10040589033771137,0.18388189329639823,0.03426452843003746,0.9999995750232316,0.9870049089819751,0.0,0.9481720196837184,0.8811693275457246,0.15110735232475175,0.9319961664870405,0.9263062820341778,0.9189356939257656,0.9224068505591,0.9296323305471894,0.929753189951555,0.9302399197473009,0.938943554698621,0.9460082332868825,0.0003592979620347087,0.9387162609559304,0.9481720196837184,0.2595011741187112,0.1679952841085045,0.21070106288976462,0.13461110398797896,0.13870899506916895,0.9213000623132754,0.8756119447127424,0.9213000623132754,0.9930644061461312,0.03426452843003745,0.9999995750232314,0.0036016109682241292,0.9829799157221406,0.4248792339224148,0.47048676202656914
ppg_infra_signal_rms,0.044060204281930096,0.9999936673574287,0.9575956742650141,0.9687309790080567,0.9825126461204524,0.04946761659796378,0.9500808137056637,0.9486885834755971,0.11473274476834348,0.17137648055619148,0.046329693271944306,0.9480830599479485,0.9464135967435435,0.9481720196837184,0.0,0.9398800549435491,0.2095214344272059,0.9690443042183596,0.9833032187360434,0.9785696305964173,0.9771331443189427,0.9841201249848808,0.9745698577870036,0.9879936357168161,0.9953205418255286,0.9876602646686101,0.01115918774554619,0.9932802083806119,1.0,0.23265577094485468,0.1729269223410389,0.19462660339182689,0.12516019060950798,0.20024826667963855,0.8122179144063526,0.7517661839869556,0.8122179144063526,0.9449562554950575,0.0463296932719443,0.9480830599479483,0.013172214465556536,0.9033748445241663,0.4046638499192825,0.4894909773839174
ppg_infra_signal_energy,0.05425265297961435,0.9400509006899359,0.8853060130437583,0.8901033845827229,0.905527740285756,0.014776787581564907,0.9283998512318413,0.9262788487036898,0.09768672630271173,0.05981209913382897,0.05928716442640256,0.8811170651861086,0.8972122107326189,0.8811693275457246,0.9398800549435491,0.0,0.15310996117998055,0.8963982547906578,0.9260137464229551,0.9311332274092722,0.9320206928036936,0.924135410510009,0.8969525334612988,0.941248357124252,0.9359674405220596,0.9112716549621068,0.01074780354568825,0.9480093114388349,0.9398800549435492,0.11367263922258676,0.060139314893983845,0.07819935815364315,0.03837598592009967,0.1440552100065034,0.8397391342668874,0.7585230220920766,0.8397391342668874,0.8746242348193727,0.05928716442640256,0.8811170651861086,0.014190954522136224,0.8554531556757883,0.2572243324476517,0.3413859364118904
ppg_infra_zcr,0.008925375670025706,0.2093363259014414,0.19715008148448052,0.20427364808204418,0.20475314205893813,0.004596025440494087,0.1861321021012245,0.1847208927173104,0.03217481059303706,0.13517055199452319,0.00010741795144251354,0.15102865902865903,0.13806760891445044,0.15110735232475175,0.2095214344272059,0.15310996117998055,0.0,0.20372340407380418,0.20653298677594267,0.20275994080255674,0.19861532348636576,0.20715131058645236,0.20809754156674362,0.20275361975390369,0.20928716547823617,0.20929156998812085,0.010506533431088334,0.20309399908394496,0.20952143442720583,0.0841697420403815,0.0013066067331068158,0.03763986594128354,0.007936855812740734,0.9608225831399445,0.07562452717526333,0.0836190429447439,0.07562452717526333,0.15368606186553949,0.00010741795144250301,0.15102865902865908,0.005364934581492205,0.12963074374079517,0.1957236476153252,0.21887932681936323
ppg_infra_p1,0.0023785966573133402,0.9690577311814926,0.9933834602499256,0.9339501259631716,0.9828924047609181,0.011214975927676618,0.8809827231579278,0.8795205744076207,0.00125400315852802,0.25642184915804006,0.0177286553473051,0.9319093022871013,0.9143017565979615,0.9319961664870405,0.9690443042183596,0.8963982547906578,0.20372340407380418,0.0,0.9639235706374236,0.9262910376861941,0.9232533745587588,0.9388828086377355,0.9364478127176884,0.9343571409183556,0.9623962828630738,0.983543082286597,0.040755344854851654,0.9459342746957959,0.9690443042183599,0.3049035207652615,0.2576935395648821,0.2793256810053273,0.20191417877680454,0.195877212201709,0.7933763059065339,0.7557557482884181,0.7933763059065339,0.9315465631875123,0.0177286553473051,0.9319093022871013,0.030502679976545873,0.8865465348690631,0.4542173694106014,0.5182886952804956
ppg_infra_p5,0.010069279243291252,0.9833186456309383,0.9494002841102178,0.9401984072489301,0.9637415843761681,0.004210176588515492,0.9235420273204031,0.9222668534660826,0.06399962047261587,0.15388700867754063,0.03375026402083047,0.9262145246051847,0.9260280886476842,0.9263062820341778,0.9833032187360434,0.9260137464229551,0.20653298677594267,0.9639235706374236,0.0,0.9762789284618646,0.9515428462496321,0.9536324594568246,0.9440745113535335,0.9738144174024133,0.9879154209435035,0.9693876784929875,0.012891074916697986,0.974073074327425,0.9833032187360434,0.2154253617766343,0.17265902450898943,0.18118997154550942,0.11419310135522939,0.19723574609147917,0.7889695299844134,0.7258427560789651,0.7889695299844134,0.9255998189470553,0.033750264020830464,0.9262145246051847,0.03400216503670896,0.87951121093282,0.38255679089357547,0.47715770883980696
ppg_infra_p10,0.026575767619633085,0.9786391277118333,0.9120076994116145,0.931756601524668,0.9404193961335233,0.028208516138420365,0.9526086613107968,0.9511567066949606,0.1164776591981436,0.09021187331099699,0.04738004197787261,0.9188646625667185,0.9300766177681526,0.9189356939257656,0.9785696305964173,0.9311332274092722,0.20275994080255674,0.9262910376861941,0.9762789284618646,0.0,0.959123158450347,0.9550636403997153,0.9397131838939704,0.9895623810551505,0.9768673781580652,0.9482781635127413,0.10093538196671942,0.9830422041629421,0.9785696305964173,0.1605955435926119,0.10025637408850632,0.11590437924456846,0.05909323683526348,0.1914906723690966,0.7873345462476744,0.7129117992243812,0.7873345462476744,0.9140231096397021,0.04738004197787262,0.9188646625667184,0.050931297255661076,0.8742625811437835,0.34373942912815564,0.4440291539854747
ppg_infra_p90,0.11190671492803345,0.9770864859890667,0.9107637496147268,0.9273682772363093,0.9375407841688604,0.0882883068747369,0.9565712944206674,0.9554690444539364,0.12847104480680335,0.08309978070863552,0.04074493310470651,0.92233742125908,0.9321450517009205,0.9224068505591,0.9771331443189427,0.9320206928036936,0.19861532348636576,0.9232533745587588,0.9515428462496321,0.959123158450347,0.0,0.9721499948587335,0.9347883274800818,0.9898923666108037,0.9733770843419104,0.9442191170249539,0.07150921713326923,0.9837474792289436,0.9771331443189427,0.15398390990059782,0.09109989455160546,0.10845579956147047,0.052640542958906224,0.1899939003634322,0.799162269653212,0.72454131274084,0.799162269653212,0.9186350248301265,0.04074493310470649,0.9223374212590799,0.019821482785333855,0.8775078319083003,0.3406641103312363,0.4225968254257087
ppg_infra_p95,0.10231058310029462,0.984094605162713,0.9290036165645996,0.9609735078550808,0.964012667230402,0.10070859830136265,0.9242880593941315,0.9232216131731962,0.17364244948211865,0.14478746936014353,0.0557833162800332,0.9295398489489377,0.925554829147032,0.9296323305471894,0.9841201249848808,0.924135410510009,0.20715131058645236,0.9388828086377355,0.9536324594568246,0.9550636403997153,0.9721499948587335,0.0,0.9717801184515261,0.9736760015899145,0.9887573026216924,0.9711050161885892,0.010344150763358515,0.9751865049573274,0.9841201249848808,0.20757446792941558,0.1594693505024447,0.1684772921024645,0.0972387720003413,0.19775951197532884,0.7996472177715649,0.7429890615829804,0.7996472177715649,0.9283855634876484,0.0557833162800332,0.9295398489489377,0.010809389902277061,0.886872126285725,0.3889831589693453,0.4751224722887076
ppg_infra_p99,0.08930199670442245,0.9745839426343648,0.9250929337527378,0.9944996519640087,0.9791885379595616,0.08751500158907431,0.8934291562802297,0.8930265926833514,0.2164967060846796,0.2283984240091893,0.06177296587783716,0.9296525205856525,0.9145398647865801,0.929753189951555,0.9745698577870036,0.8969525334612988,0.20809754156674362,0.9364478127176884,0.9440745113535335,0.9397131838939704,0.9347883274800818,0.9717801184515261,0.0,0.9469575743028992,0.9694762008202267,0.9844183709171761,0.055082266002227716,0.9551433790450283,0.9745698577870036,0.2917975930097698,0.22318864293540325,0.25006038526247665,0.15669569704726957,0.19984715833385733,0.7873496267663966,0.745826625671088,0.7873496267663966,0.9269836699934778,0.06177296587783718,0.9296525205856525,0.015808306993685413,0.8891103162587813,0.4469763138322508,0.5289524830106896
ppg_infra_p90_p10,0.04366721398664519,0.9880047047762125,0.9208389757420118,0.9391916350243701,0.9487131149672808,0.059095410229644686,0.9645126141575963,0.9632236697496038,0.12379378825861684,0.087526425922969,0.04449298219618382,0.9301689670407005,0.9407821611376436,0.9302399197473009,0.9879936357168161,0.941248357124252,0.20275361975390369,0.9343571409183556,0.9738144174024133,0.9895623810551505,0.9898923666108037,0.9736760015899145,0.9469575743028992,0.0,0.9852278667290996,0.9560523327561561,0.014169728541800672,0.9936032642571536,0.9879936357168161,0.15889537740939885,0.09663411402110302,0.11331421844803921,0.05642062577796367,0.1927157497469455,0.801528403321383,0.7262323707939713,0.801528403321383,0.9258572562472949,0.04449298219618381,0.9301689670407005,0.015430752361765708,0.8849881567728471,0.345740693318998,0.43772336154764757
ppg_infra_p95_p5,0.04768480210155864,0.9953150641174701,0.9500933083472003,0.9619853452219659,0.9752471208605077,0.049770729922080946,0.9348180553118546,0.933635332169158,0.1212177330768195,0.1510158465502357,0.04549477337136808,0.9388503421945537,0.9367055312966763,0.938943554698621,0.9953205418255286,0.9359674405220596,0.20928716547823617,0.9623962828630738,0.9879154209435035,0.9768673781580652,0.9733770843419104,0.9887573026216924,0.9694762008202267,0.9852278667290996,0.0,0.9817045877472977,0.011731503876787848,0.9861342439186467,0.9953205418255286,0.2139229767168436,0.16790293347661733,0.17678013100836873,0.10680878560768889,0.19983158233099407,0.8037730260252115,0.7432329405216782,0.8037730260252115,0.9379505167961129,0.04549477337136807,0.9388503421945539,0.011326335101189917,0.8936744596022349,0.39037791364677565,0.4817369964275665
ppg_infra_p99_p1,0.04718488633156421,0.9876742489671058,0.9743785100213103,0.9803335962851831,0.996980361423176,0.03945075578621343,0.9017299890559215,0.9007897564742459,0.11087228861263279,0.2461621253557998,0.040701018744627206,0.9459128454811474,0.9293036821492975,0.9460082332868825,0.9876602646686101,0.9112716549621068,0.20929156998812085,0.983543082286597,0.9693876784929875,0.9482781635127413,0.9442191170249539,0.9711050161885892,0.9844183709171761,0.9560523327561561,0.9817045877472977,0.0,0.007940012230466103,0.966071258509169,0.9876602646686099,0.303115644356493,0.2441164020360923,0.26879910049576033,0.1819115446647696,0.2011095216521914,0.8031837858727646,0.7629411439549045,0.8031837858727646,0.9443565019240586,0.04070101874462722,0.9459128454811476,0.00714783927091067,0.9022945495349198,0.45787996410439874,0.5322153954013196
ppg_infra_trim_mean_10,0.8254483082464223,0.011529472036841019,0.04418630571170465,0.05025731014079641,0.00327549936410997,0.4828053035589739,0.01262859359817942,0.012133578868870289,0.1745417372306661,0.0006035144006586768,0.038593968255392706,0.0003754771612970223,0.005462132108049492,0.0003592979620347087,0.01115918774554619,0.01074780354568825,0.010506533431088334,0.040755344854851654,0.012891074916697986,0.10093538196671942,0.07150921713326923,0.010344150763358515,0.055082266002227716,0.014169728541800672,0.011731503876787848,0.007940012230466103,0.0,0.012961882309433088,0.011159187745546173,0.0005281077520397065,0.0003683329261270942,0.001633299611937195,0.0018943155431398009,0.004062439420766244,0.011068303112197675,0.015428745538834939,0.011068303112197675,0.0029630042004149025,0.0385939682553927,0.0003754771612970507,0.34902860991112883,0.005600841855162664,0.015248651613969332,0.045920135745327745
ppg_infra_mean_abs,0.04286588006420878,0.9933091996451109,0.932836732416415,0.9482569709424237,0.9594504418385549,0.054762568420867345,0.978012053777691,0.9765432310510094,0.12019381774309294,0.10830835166511447,0.048375215652732124,0.9386387688993947,0.9498847758080502,0.9387162609559304,0.9932802083806119,0.9480093114388349,0.20309399908394496,0.9459342746957959,0.974073074327425,0.9830422041629421,0.9837474792289436,0.9751865049573274,0.9551433790450283,0.9936032642571536,0.9861342439186467,0.966071258509169,0.012961882309433088,0.0,0.9932802083806119,0.17815823278607495,0.10067848926580218,0.12942396646434942,0.0674981919166474,0.19240261017961824,0.81256252678227,0.7376854892588202,0.81256252678227,0.9332368592891249,0.04837521565273213,0.9386387688993946,0.015489259080181898,0.8948936273574895,0.35333186628075297,0.4435222667279346
ppg_infra_rms,0.044060204281930096,0.9999936673574287,0.9575956742650141,0.9687309790080567,0.9825126461204524,0.04946761659796378,0.9500808137056637,0.9486885834755971,0.11473274476834348,0.17137648055619148,0.046329693271944306,0.9480830599479485,0.9464135967435435,0.9481720196837184,1.0,0.9398800549435492,0.20952143442720583,0.9690443042183599,0.9833032187360434,0.9785696305964173,0.9771331443189427,0.9841201249848808,0.9745698577870036,0.9879936357168161,0.9953205418255286,0.9876602646686099,0.011159187745546173,0.9932802083806119,0.0,0.23265577094485468,0.1729269223410389,0.19462660339182689,0.12516019060950798,0.20024826667963855,0.8122179144063526,0.7517661839869556,0.8122179144063526,0.9449562554950575,0.0463296932719443,0.9480830599479483,0.013172214465556536,0.9033748445241663,0.4046638499192825,0.4894909773839174
ppg_infra_crest_factor,0.003173254787750113,0.23242671586113325,0.32555675374720583,0.3117671576528958,0.3250305320230237,0.014655398890147024,0.10297736482014988,0.10225857415703843,0.051152220386817014,0.7722569707758619,0.012119922607844794,0.25934155216498816,0.19933739352853616,0.2595011741187112,0.23265577094485468,0.11367263922258676,0.0841697420403815,0.3049035207652615,0.2154253617766343,0.1605955435926119,0.15398390990059782,0.20757446792941558,0.2917975930097698,0.15889537740939885,0.2139229767168436,0.303115644356493,0.0005281077520397065,0.17815823278607495,0.23265577094485468,0.0,0.7573539815258986,0.9383102563862733,0.6638923934090518,0.06896543801700061,0.1512884280190514,0.20900451726421226,0.1512884280190514,0.25448819724806254,0.012119922607844776,0.25934155216498816,0.01670552316521722,0.2474499425756982,0.5728345917048249,0.5109130534516229
ppg_infra_shape_factor,0.03144289356733796,0.17246650613083275,0.2590607495265435,0.23191886038607423,0.25036468645340065,0.025294727863306218,0.0035277074428679443,0.004057148768121272,0.08950772086769208,0.7693424571938149,0.0008192917455008116,0.16785883278175537,0.09715744638038001,0.1679952841085045,0.1729269223410389,0.060139314893983845,0.0013066067331068158,0.2576935395648821,0.17265902450898943,0.10025637408850632,0.09109989455160546,0.1594693505024447,0.22318864293540325,0.09663411402110302,0.16790293347661733,0.2441164020360923,0.0003683329261270942,0.10067848926580218,0.1729269223410389,0.7573539815258986,0.0,0.914610446211992,0.8442274769689829,0.03762841630515231,0.06770443594479958,0.12355699399090599,0.06770443594479958,0.1751775242031394,0.0008192917455007822,0.16785883278175542,0.004012744096479556,0.14980036041566064,0.5377936946557635,0.46600897132875024
ppg_infra_impulse_factor,0.02585044838239323,0.1942698509132178,0.2933035854902786,0.26782146529506795,0.28614437319718805,0.021970244200320253,0.04195933811706438,0.041155564949172586,0.09509290977287697,0.8740491934144679,0.0073584710143073636,0.2105434034952705,0.14169395488085682,0.21070106288976462,0.19462660339182689,0.07819935815364315,0.03763986594128354,0.2793256810053273,0.18118997154550942,0.11590437924456846,0.10845579956147047,0.1684772921024645,0.25006038526247665,0.11331421844803921,0.17678013100836873,0.26879910049576033,0.001633299611937195,0.12942396646434942,0.19462660339182689,0.9383102563862733,0.914610446211992,0.0,0.8293996562014524,0.01315884445922461,0.10466983392867266,0.16540031829535784,0.10466983392867266,0.2090144671801936,0.007358471014307372,0.21054340349527056,0.005497224334234983,0.19654352711116577,0.6023987627875328,0.5216202765003434
