,ppg_mean,ppg_std,ppg_min,ppg_max,ppg_range,ppg_median,ppg_iqr,ppg_mad,ppg_skew,ppg_kurtosis,ppg_diff_mean,ppg_diff_std,ppg_diff_mean_abs,ppg_diff_rms,ppg_signal_rms,ppg_signal_energy,ppg_zcr,ppg_p1,ppg_p5,ppg_p10,ppg_p90,ppg_p95,ppg_p99,ppg_p90_p10,ppg_p95_p5,ppg_p99_p1,ppg_trim_mean_10,ppg_mean_abs,ppg_rms,ppg_crest_factor,ppg_shape_factor,ppg_impulse_factor,ppg_clearance_factor,ppg_mean_cross_rate,ppg_tke_mean,ppg_tke_std,ppg_tke_mean_abs,ppg_tke_p95_abs,ppg_dx_mean,ppg_dx_std,ppg_dx_rms,ppg_dx_mean_abs,ppg_dx_p95_abs,ppg_dx_kurtosis,ppg_ddx_mean,ppg_ddx_std,ppg_ddx_rms,ppg_ddx_mean_abs,ppg_ddx_p95_abs,ppg_ddx_kurtosis,ppg_hjorth_activity,ppg_hjorth_mobility,ppg_hjorth_complexity,ppg_perm_entropy_o3,ppg_perm_entropy_o4,ppg_sample_entropy_m2,ppg_dom_freq_hz,ppg_dom_bpm,ppg_dom_psd,ppg_bp_0p1_0p5,ppg_bp_0p5_1,ppg_bp_1_2,ppg_bp_2_3,ppg_bp_3_5,ppg_bp_0p5_3,ppg_bp_total_0p1_5,ppg_bp_ratio_0p5_1__0p5_3,ppg_bp_ratio_1_2__0p5_3,ppg_bp_ratio_2_3__0p5_3,ppg_bp_ratio_3_5__total,ppg_bp_ratio_hr_total,ppg_spectral_centroid,ppg_spectral_spread,ppg_spectral_skewness,ppg_spectral_kurtosis,ppg_spectral_entropy,ppg_spectral_slope,ppg_spectral_rolloff_80,ppg_spectral_rolloff_85,ppg_spectral_rolloff_90,ppg_spectral_rolloff_95,ppg_spectral_flatness,ppg_psd_peak_median_ratio,ppg_psd_peak_mean_ratio,ppg_dom_bandpower_pm0p1,ppg_snr_dom_band,ppg_harm2_bandpower_pm0p1,ppg_harm2_to_dom_power,ppg_autocorr_peak,ppg_autocorr_lag_sec,ppg_autocorr_peak_width_sec,ppg_autocorr_peak2,ppg_autocorr_lag2_sec,ppg_autocorr_peak2_peak1_ratio,ppg_autocorr_energy_hr
ppg_p99_p1,0.1355800012990268,0.9899120216331668,0.9551871849922132,0.9871238064841077,0.9967161277305312,0.2043480159261637,0.5755022619480004,0.578304151652551,0.40171020274715946,0.32463849357911867,0.1615841570611101,0.9909569296932444,0.9228760464020117,0.9909568890789983,0.9899015447545076,0.9472043763472258,0.10828842218422172,0.9460778770029771,0.9498450649180074,0.9066326224943388,0.7276688766228517,0.732612310918289,0.9826965338808409,0.8528697351185722,0.8982501915547423,0.0,0.7781254132945219,0.925749759866812,0.9899015447545076,0.19484383603140867,0.2316642736391267,0.21522669960415364,0.10695001808373221,0.07505678275286831,0.9479624186986767,0.9371027769198308,0.9446585725570932,0.8940274021865992,0.1615841570611101,0.9909569296932443,0.990956889078998,0.9228760464020117,0.9348222930028055,0.581444640271184,0.03190610760426632,0.9786685864592659,0.9786678140314655,0.9233404631939022,0.9546897875978299,0.42282336487704736,0.9471446047486932,0.13567725978361617,0.19257057261158197,0.056881470359143746,0.05985905774175059,0.20305340582073672,0.05668519003791672,0.05668519003791662,0.7889367170172619,0.8023049618013032,0.7839171386081268,0.6940255162621007,0.6548544469824905,0.7680288116106982,0.7739086213139869,0.7807683142365909,0.020488950602259897,0.004227498575043672,0.06861324305625674,0.01928578970097314,0.1651376361361086,0.05638207756889567,0.14551290254331123,0.14602524350800586,0.12329276178388285,0.2774499649166041,0.19889190543526952,0.030169226479028043,0.0455763893639137,0.09042788021323042,0.12916265474977295,0.2394357694390226,0.17658838192391435,0.2968121111024938,0.756598066085965,0.1719203344025589,0.7436841102583787,0.11953009899031551,0.2159858922952084,0.14910788597184038,0.28836448205879356,0.17479153818207097,0.07262308369212245,0.03224122251311407,0.14024758672459606
ppg_trim_mean_10,0.3228005820412006,0.7447077736768676,0.6339032673151083,0.824915970510643,0.7694739309611497,0.38107118470714335,0.37503464510105805,0.37999679069190123,0.47514587147066345,0.304332048473193,0.18983181952448594,0.7526213359998427,0.6799819530392082,0.7526212811446982,0.744730574245319,0.7817011325733214,0.10746713572605261,0.6062770042935902,0.7102088975362432,0.7069571797300052,0.39769710621574506,0.40183105420023923,0.8389301471401245,0.5933633837563685,0.6111127224668752,0.7781254132945219,0.0,0.6628733102489004,0.744730574245319,0.2008442877026469,0.21504047443162178,0.21934526566589607,0.13796333490897275,0.07815642891591851,0.7838839095643598,0.7624299965778075,0.7709863930540465,0.7278830487104578,0.18983181952448594,0.7526213359998427,0.7526212811446981,0.6799819530392082,0.6868246703061847,0.40417837541227064,0.20787144933789167,0.7300321121607348,0.7300342627777172,0.6928293537961575,0.7696235049690805,0.2542204002081891,0.7816343894796691,0.0822386085432931,0.03817845085054783,0.005738573094523702,0.0032121466861929717,0.16308796098618636,0.011801453786448568,0.011801453786448453,0.6367699704738343,0.6024396761790818,0.6642051668271152,0.6571043765239913,0.6342577003849079,0.6286530109277328,0.698124446372668,0.6979707849538942,0.0535405742573778,0.03660292379133117,0.09278250197031873,0.0003157060312052282,0.07072820732220263,0.06495702963959964,0.08489265055911847,0.02813481599456358,0.06749056065205788,0.17503703323678546,0.09151645834792912,0.050126577440490566,0.058275219743205035,0.08165822458472621,0.08566175889425102,0.17227812202043066,0.053272071242514575,0.19739025301085192,0.6337365835082754,0.10188887161832659,0.6963322100032939,0.0886955029894256,0.14042335873536366,0.010115253374612646,0.12694982914301847,0.10745954900803588,0.09018839592250809,0.02656393846764793,0.10758498149052846
ppg_mean_abs,0.12118579453871828,0.9680437909457695,0.9109347751260004,0.8815440299348041,0.9124744678942832,0.1920321804535248,0.8193567075361585,0.8217348667458907,0.37631176423702306,0.09132686268921424,0.16913796239314313,0.9375417370211625,0.9805970973614236,0.93754237614049,0.9680669689023211,0.8534865334572849,0.07005410811627494,0.9284266730789987,0.9714849979289026,0.9846362716603332,0.919542243234546,0.8772368970435337,0.8796579897715002,0.9808393040172605,0.971762144424208,0.925749759866812,0.6628733102489004,0.0,0.9680669689023211,0.009863309417534957,0.02139073231683463,0.0025944414371105516,0.08590697367553342,0.018808863928116974,0.8267422395873671,0.805990897156994,0.8320238684525472,0.8239138699992159,0.16913796239314313,0.9375417370211623,0.9375423761404902,0.9805970973614236,0.9597733375609857,0.41272598674125194,0.029969825133706156,0.9249317879768407,0.9249383275960267,0.9589251838832337,0.9322323177011569,0.3045130403267645,0.8534138732238413,0.12705616222312227,0.34540845451502733,0.13035848761670601,0.13148163817405084,0.039742143559495645,0.0844665952958619,0.08446659529586156,0.7698866478232388,0.8022709022055354,0.7395219196874092,0.5748768693450556,0.5317069196530725,0.7140802644876624,0.6819064693967994,0.6924010488491135,0.007241154280153577,0.016533581018776635,0.026663837735124332,0.024086741414698302,0.27371220475382796,0.05605511923560792,0.20154367935808726,0.25746725250088837,0.15235619462954378,0.3227510925032742,0.28968917700035435,0.025035628955586725,0.047006282868091984,0.10418762949377719,0.16447197014326484,0.2802009216988805,0.2786597158561834,0.3211004348405337,0.7206163843480055,0.1775261814845505,0.6192689479075162,0.11159970818768482,0.1645388284404601,0.28188047556553825,0.3992078652725018,0.10051665427219811,0.005325182719350157,0.08386701322414498,0.0713636823991249
ppg_rms,0.13096592447053487,0.999999723445999,0.9597435320279848,0.963639776526298,0.9835390233573973,0.19467105966902026,0.6662013949010599,0.6690360958144211,0.39286105538549293,0.24413880136954288,0.1616262056435957,0.9895692129515291,0.9568153615867392,0.9895693886836497,1.0,0.9327949232332842,0.09804450589256124,0.9603470879141394,0.9760045312248737,0.9509795256605494,0.8099631141847143,0.8020290186308171,0.9591511577850844,0.9143094944991186,0.9434059621840466,0.9899015447545076,0.744730574245319,0.9680669689023211,0.0,0.12077577910972863,0.1631127450061785,0.1411186290842182,0.04371793791665466,0.059726660823598954,0.9230685875762346,0.9098458820909554,0.92365435362795,0.8871376138701398,0.1616262056435957,0.9895692129515289,0.9895693886836497,0.9568153615867392,0.9581645351263216,0.5334070712660086,0.027076842308772435,0.9785588333310246,0.9785604241032214,0.9499567915913613,0.960180369380565,0.3899909626389422,0.9327309313167517,0.13366690988970062,0.25032771388130354,0.08193760057367346,0.08436920211891788,0.15166264958037257,0.06865483648304418,0.06865483648304409,0.8018533139280142,0.8223084922609213,0.7874688663603969,0.6655599678194023,0.6228675393997622,0.7686592922324001,0.7582134253121496,0.7667086417884459,0.007098941255434539,0.006611101729528076,0.05111183607554653,0.021714691140121048,0.2026344489968567,0.053549420040545054,0.16410158084203375,0.19305018246577982,0.14536370016931585,0.2917971391562164,0.23227621772941717,0.025220392935341226,0.043020772223941406,0.09261105196835043,0.14022615768135488,0.252614781392453,0.21413762477914713,0.3046043668139716,0.7633518916965678,0.17331102027882633,0.7120075453906016,0.1143983097524862,0.19741789654144826,0.1965684129977864,0.3318489469870548,0.1480832588618092,0.04933713960062439,0.04999524017574406,0.11318250746267633
ppg_crest_factor,0.03968351534980469,0.1207322673319573,0.1802188069885575,0.2257660179613133,0.21319134701679912,0.01966554120571138,0.28310005800779436,0.2784314970998556,0.1776729195374589,0.9478576495539154,0.049884225993235706,0.161572154458616,0.0021724519443410933,0.1615714672332045,0.12077577910972863,0.19132444910366644,0.47644433696320687,0.14604534664730598,0.05590113166496791,0.03561372059807999,0.18668378885392198,0.07131069625963528,0.2133671237802574,0.10026989142873935,0.00541767642369816,0.19484383603140867,0.2008442877026469,0.009863309417534957,0.12077577910972863,0.0,0.8902339333954256,0.9562490045242182,0.8574656016084802,0.5253661677449801,0.21727722912223463,0.22592005990283792,0.20970430513534327,0.1656153169711355,0.049884225993235685,0.16157215445861603,0.16157146723320454,0.002172451944341102,0.0747075184747186,0.6949342043833612,0.018675250015052335,0.16974748337617318,0.16975130210819483,0.036588059140002224,0.12310599110179325,0.5766643232329073,0.19128168987814298,0.3831981587812374,0.590004990374431,0.5619350644710441,0.5733418843342579,0.7257362635002753,0.2972852117705757,0.2972852117705756,0.11034017845549185,0.09441377852245206,0.12989657188633333,0.18264195973430203,0.18377950474086033,0.14070823416421357,0.1693961463942847,0.16728770580941196,0.3929871623396593,0.4148559605556669,0.1861250329906285,0.22998162136157474,0.6375817706422299,0.44448450660148425,0.439397485319267,0.44409681055662004,0.08612500355387936,0.24800153500206967,0.6425470046476867,0.36301874662468525,0.37083518717058417,0.38934233068955054,0.42392730543392326,0.14373950396835689,0.6359055226687695,0.09674286485896201,0.12197013376185142,0.23852339460615363,0.18792043807048045,0.09137415799629,0.5790352987998788,0.40707776285892877,0.3240609854818637,0.5589567980382877,0.11323489842822457,0.0386231077614655,0.47522743385999194
ppg_shape_factor,0.05798708757191301,0.1631067390466683,0.22211365630033117,0.25169952698906806,0.24586477642614696,0.003494235353914554,0.3042807823274842,0.29912587662077705,0.21943215472994668,0.9239604571717945,0.03191103866284339,0.19427710185267544,0.00932394940773526,0.19427662996853415,0.1631127450061785,0.2484163055111137,0.6033862012722169,0.19494653612776258,0.10764989414710437,0.0011582393958563667,0.16026771598089273,0.03190857628999992,0.24150763597954988,0.06698653975822452,0.05414338125055709,0.2316642736391267,0.21504047443162178,0.02139073231683463,0.1631127450061785,0.8902339333954256,0.0,0.9761595022694899,0.9592068279461687,0.6734329229264128,0.2709567536617779,0.2839081952154136,0.2660978742678221,0.22112832529845505,0.031911038662843394,0.19427710185267544,0.19427662996853412,0.009323949407735285,0.09364792688284136,0.6777208347667834,0.005115204824131322,0.20202293671657642,0.20202026004821302,0.038718380389286135,0.13938012605664762,0.5187690483423034,0.24838620614114287,0.5255426367231011,0.676033513458789,0.6992817806957944,0.71137105762396,0.8701985636092516,0.3739350460012064,0.37393504600120564,0.16465374290473314,0.15546536615996284,0.1828728341979382,0.2121472033689739,0.2042661991279901,0.1906466644746109,0.2104622557127075,0.20965975603841921,0.5108698732388971,0.512263107550809,0.333478786734573,0.31207578098150063,0.7484862990093565,0.5813787999775983,0.6126281291638512,0.41920850205125487,0.012728567939460308,0.4395004628737124,0.7695726134143039,0.4910984891127027,0.5185760769699344,0.5592235647418,0.5930775702287947,0.3350074031421872,0.7556641944852247,0.24308805219656376,0.17434176289726042,0.17580459407746402,0.2147694317539321,0.15795334009805934,0.4875723797662162,0.5400762394232216,0.38241627866735883,0.4773261499819531,0.21585702727433964,0.07345726056783193,0.3334819173849707
ppg_impulse_factor,0.06300440692431243,0.14109426206855502,0.20210471780114356,0.24528617763422653,0.23405867677723902,0.019051694792461604,0.30328052380770615,0.29858525091971677,0.2115145859404909,0.9644183284635982,0.036640405717917324,0.18230471231167694,4.031384040318071e-05,0.1823040379175118,0.1411186290842182,0.22689341690053358,0.5670991361693628,0.16645138960799982,0.07212507402747576,0.025985254195423545,0.19174292070113724,0.07033718476514786,0.2327556004013639,0.0966125332611318,0.015975324754110235,0.21522669960415364,0.21934526566589607,0.0025944414371105516,0.1411186290842182,0.9562490045242182,0.9761595022694899,0.0,0.9594194300112101,0.635314829162717,0.2568043262212977,0.2697114310258033,0.24900791287916657,0.19258497772598843,0.036640405717917324,0.18230471231167703,0.18230403791751182,4.0313840403130115e-05,0.07473894935687486,0.6857998308429977,0.017484296542925038,0.1910601075798324,0.19105947093522177,0.03353993622483048,0.12525250660856777,0.5331381046156662,0.22685271220078257,0.4722090312524377,0.6894222999774886,0.6728310457424311,0.6851149638596266,0.808007091874017,0.33818261605432254,0.33818261605432154,0.13489099618513353,0.12012168219573567,0.15501491282484203,0.2123567150534549,0.2109458404327728,0.16533637778834273,0.19842902454348652,0.1962723688133417,0.46605673197474934,0.4770212195756123,0.27141115828627055,0.27600127287464893,0.7455928042928652,0.5332574679167594,0.5684694727916034,0.46789670743760703,0.03635199025569432,0.4023853297483781,0.7530659952094673,0.4414129791392041,0.4630037850441144,0.5003170660921643,0.5452642933343472,0.2845663623100874,0.7512867323484456,0.2263605190784993,0.1461996146384981,0.17536924870357773,0.2164666510934396,0.14308987753467578,0.5147667109919926,0.5257766006066172,0.40177484178825096,0.4995037392572623,0.180830591397919,0.06092433717081035,0.39065626814062065
ppg_clearance_factor,0.07116614163526032,0.04371566341285335,0.10499588137013421,0.13287985591489215,0.1250631748071621,0.009709333842000503,0.3414174871542228,0.3373341040187828,0.2990083269175334,0.8672539915848824,0.002862651027752657,0.08190191315860404,0.09212928815443404,0.08190125463594629,0.04371793791665466,0.1472853122740781,0.6242054195916611,0.07456484247555199,0.012990458436586343,0.10097980628014958,0.24672751104450746,0.12829735807087958,0.12031924272449962,0.164961161313592,0.06132850450861815,0.10695001808373221,0.13796333490897275,0.08590697367553342,0.04371793791665466,0.8574656016084802,0.9592068279461687,0.9594194300112101,0.0,0.7117151210326844,0.17388558741865148,0.19031188539928795,0.16853314302833178,0.1208952001412394,0.0028626510277526547,0.08190191315860405,0.08190125463594626,0.09212928815443405,0.021907013499990163,0.5427800394136596,0.009179587293769779,0.09703049709747201,0.09702548174462124,0.058562304601234606,0.025728852509659145,0.3716841470405372,0.14725290003382707,0.5613869589990379,0.7897033862854611,0.76911964819083,0.7845711913311373,0.7902617826162266,0.36797382905852744,0.3679738290585271,0.07180752385890762,0.06115290483980247,0.08961388117289364,0.13454390220530094,0.1341940015291146,0.09992851521088551,0.12175300737221449,0.1199826131827617,0.5406485191671879,0.5417820248746227,0.3540714707832975,0.2940649019557494,0.8539312594134717,0.6080908879260455,0.6860826935009713,0.5144554697603169,0.016320215714076172,0.5665131314899441,0.8651567038985014,0.503136736869892,0.5357433158336719,0.5910364532279471,0.6534723367963853,0.41538905442994256,0.8790666431417851,0.37559580552892113,0.08397450584072028,0.09260989428071072,0.1331700438914405,0.20669530721065624,0.4189786317491485,0.6335762554159418,0.5072133621477037,0.410111599973607,0.1966457573817962,0.07360832979510923,0.29361437597322304
ppg_mean_cross_rate,0.03153493237803373,0.0597184878043139,0.07288003225102166,0.07706480032700175,0.07716046515370915,0.017618499296508067,0.08492707924161852,0.08219967363519333,0.22630028683358835,0.5360523905098995,0.014289904438035956,0.03912646525970354,0.06362650762431368,0.03912649128762446,0.059726660823598954,0.09667023470891771,0.9696655969662558,0.07010726437269053,0.04373014306731893,0.023161888617119847,0.02638563257722791,0.003632795954933684,0.07427395832637977,0.0027945556026350562,0.028875459961640197,0.07505678275286831,0.07815642891591851,0.018808863928116974,0.059726660823598954,0.5253661677449801,0.6734329229264128,0.635314829162717,0.7117151210326844,0.0,0.09703997086328522,0.10618294282100493,0.09754762036751731,0.08485041214793611,0.014289904438035956,0.03912646525970352,0.03912649128762447,0.06362650762431368,0.011417694654396111,0.36255433187544306,0.0073080489843672936,0.028712754746897617,0.028712054607873606,0.09243933208063096,0.002489718276471172,0.27180902179145605,0.09664884775439832,0.8087296806776368,0.46845758764133805,0.8407363956075183,0.8421308952094331,0.74827003732128,0.569313190492955,0.5693131904929553,0.08504698781363997,0.08966764361929819,0.08534894783194756,0.0769948232709539,0.07233132556633455,0.06964742798761317,0.08504870667796768,0.08524594240852434,0.6927671413109255,0.6722177311413796,0.5281765843315218,0.6142635471542696,0.5921840500657334,0.805767887260605,0.8041303316961624,0.14534755618381576,0.20622250370476614,0.6166881269310737,0.7624990519380135,0.7415799575253337,0.7676418432669734,0.7883232663984366,0.7917484750405323,0.5480105305840038,0.6932378834112042,0.43151987148411897,0.07816631428445933,0.03408500628422544,0.08261096777912928,0.17676465438996106,0.2591880605354011,0.3695771293435358,0.19461199248933997,0.2480829365047798,0.13687639328416312,0.08574688885627833,9.847612242121414e-05
ppg_tke_mean,0.11818206061537817,0.9231387737839095,0.8894395200980314,0.9441491820276401,0.9439925540397428,0.19401702303620624,0.43562992700009767,0.4379218228099852,0.3561888088860551,0.3456843175535913,0.16583721463288112,0.9425255118978508,0.8177522356521596,0.94252489693753,0.9230685875762346,0.987266536612957,0.11925201169676161,0.8795660229213587,0.8832099087267595,0.8171363410518026,0.5824122057005987,0.6002590258874556,0.9414399324217388,0.7376714454282285,0.8016656124146385,0.9479624186986767,0.7838839095643598,0.8267422395873671,0.9230685875762346,0.21727722912223463,0.2709567536617779,0.2568043262212977,0.17388558741865148,0.09703997086328522,0.0,0.9972794356498721,0.9985109543023949,0.9340424299006079,0.16583721463288115,0.9425255118978508,0.94252489693753,0.8177522356521596,0.8262476664784411,0.5451339277265425,0.023735575607082574,0.9380503358290759,0.9380415917432219,0.8330930323982723,0.8984286903415638,0.3678863491208703,0.9872530835483805,0.12306357298586147,0.06588518338812437,0.0003032191360179485,0.00291483250642844,0.21480239754949826,0.028796207862435995,0.0287962078624359,0.7735637790621308,0.801598922163872,0.7797730610898689,0.7249724682420631,0.701134693436298,0.7917139844071539,0.7925309962321574,0.7991543867820909,0.0330924541225481,0.012681037882826809,0.09100554216802455,0.009550976416426023,0.06769316402755102,0.05871976444257647,0.10168634833775132,0.032367091597228635,0.05616728115255636,0.19393291388926817,0.1152951024690682,0.044073789903122086,0.05609749470241528,0.09157415121611934,0.10055161026501186,0.18505737734170424,0.07392617897684353,0.2067826250106367,0.7459614232594537,0.1179408383382955,0.7940535773169798,0.0954335219933194,0.18006391666258997,0.03880312107398087,0.16744980261369932,0.15777887528922205,0.1002164595412745,0.00035913925573821486,0.13431062789145334
ppg_tke_std,0.12154297193112175,0.909915421187702,0.8906099659587553,0.9319307746117629,0.9366732210533177,0.18248072538819046,0.4049534435684445,0.40702238347963493,0.33978759937086467,0.35668191649316866,0.1550483862993484,0.9337643133627718,0.7953692894629179,0.9337635731761739,0.9098458820909554,0.9786066204722932,0.12392212298445014,0.8782082257341267,0.8619490631148732,0.794534658235989,0.5600250461613976,0.5795533165064055,0.9256700305658702,0.7146164963059256,0.7797736306531077,0.9371027769198308,0.7624299965778075,0.805990897156994,0.9098458820909554,0.22592005990283792,0.2839081952154136,0.2697114310258033,0.19031188539928795,0.10618294282100493,0.9972794356498721,0.0,0.9962608923485408,0.9234442985467093,0.1550483862993484,0.9337643133627718,0.9337635731761738,0.7953692894629179,0.8042869024029468,0.5585405628818783,0.015162595783664959,0.9317903146425132,0.9317811500996274,0.8108148845270318,0.8735077919040127,0.3808082158294999,0.9785944668116211,0.12285632124660671,0.056235903496812664,0.007846588548715325,0.005088302362847011,0.2232949824435903,0.02926008297689095,0.029260082976890863,0.7596752377045468,0.78897814004227,0.7680252801533565,0.7240939617731285,0.6996311327673986,0.785908841922137,0.7863910584116718,0.7927798919515433,0.030788135780739332,0.010615503594357107,0.08867173497534124,0.005891645514853521,0.05505806320950306,0.05245846000808507,0.09012134796166746,0.038678344089248175,0.08673072416371339,0.1811654464122411,0.1053827592237917,0.038952905405451474,0.049753118273878585,0.08356030156499887,0.09007108082053016,0.17207003055365522,0.06738297227538456,0.19562741776088477,0.733748402500081,0.11417600889538053,0.7926504502461519,0.09316532768952021,0.1808829086711918,0.033522366167336226,0.1620797992720593,0.1612710373732759,0.10393398659273961,0.0044646963216736744,0.1361517386156257
ppg_tke_mean_abs,0.11184493764936504,0.9237260861709924,0.8920114439103857,0.9346582182535429,0.9389491882157619,0.17942503856052308,0.43928535208501096,0.4415965541922112,0.3466502647316784,0.3340681255535773,0.16491266459716183,0.9404401947164117,0.8172055325481158,0.9404395898248556,0.92365435362795,0.9907394348712647,0.12017927635047482,0.8875301223616093,0.8907017888573933,0.8218965877093465,0.5921592436764531,0.6131844350126158,0.931852300260775,0.7446522358208766,0.8117140065226083,0.9446585725570932,0.7709863930540465,0.8320238684525472,0.92365435362795,0.20970430513534327,0.2660978742678221,0.24900791287916657,0.16853314302833178,0.09754762036751731,0.9985109543023949,0.9962608923485408,0.0,0.9465951117252532,0.16491266459716183,0.9404401947164117,0.9404395898248556,0.8172055325481159,0.8267823612618297,0.5436068231742484,0.020088559035618167,0.9386743894549001,0.9386656756267264,0.8331288488112447,0.8983181837019653,0.36658993584281985,0.990728764303719,0.12020416421986622,0.06981671448327738,0.000790582459464874,0.001987221733447356,0.21447321015219858,0.029993768666412863,0.02999376866641274,0.7861031057338731,0.8174113931114678,0.7904153102630487,0.7160513006827915,0.6878607661669698,0.8051181877158066,0.7916182520737913,0.7993320566865685,0.029667518144322072,0.009908022295129229,0.08653130487007839,0.011269899895140803,0.06703310487217301,0.056537155064578376,0.10291326907548064,0.034136560696821514,0.05390943426150962,0.1913404426846879,0.11550732923898918,0.04124437916417193,0.053668651515873196,0.0913038963735661,0.1023009568508487,0.1841878235538132,0.07357244670986708,0.2042438415823363,0.7579764165533861,0.11564106374574862,0.7852932867451905,0.09012526735601299,0.1770493333639459,0.03868595493118512,0.16969320498044385,0.15506572748141872,0.10198176612837806,0.0006996353140693104,0.12927097015297626
ppg_tke_p95_abs,0.0590863690930924,0.8872219636924864,0.8338717601818252,0.8625779970942139,0.8706514683374801,0.11124987086726434,0.4469468190722913,0.44996393530313056,0.31515585414821073,0.25698658280329073,0.12352048068505428,0.8804501802554543,0.789022795160584,0.8804497423265899,0.8871376138701398,0.9672532598842651,0.11380592068050335,0.8611557035745073,0.8988754306126626,0.8179550507258819,0.6012117065009159,0.619078370159582,0.86978867875504,0.7461034187472012,0.8192735041902899,0.8940274021865992,0.7278830487104578,0.8239138699992159,0.8871376138701398,0.1656153169711355,0.22112832529845505,0.19258497772598843,0.1208952001412394,0.08485041214793611,0.9340424299006079,0.9234442985467093,0.9465951117252532,0.0,0.12352048068505428,0.8804501802554542,0.8804497423265898,0.789022795160584,0.8205378445413694,0.48584157400221367,0.017203321316332204,0.8893672373315127,0.8893593404792257,0.8108572167286032,0.8979867820993341,0.31898604773780337,0.9672641556408901,0.0959361070903139,0.09283716799251882,0.004689447638580278,0.0011714137447703513,0.1998054841565954,0.034823100655061626,0.03482310065506148,0.8068866491242043,0.8448225577520456,0.8064517155925433,0.5998358366005463,0.5398536239525574,0.8118318220820067,0.7257014029456021,0.7387138186324526,0.015381670302799442,0.0012066867894989892,0.058168947536111314,0.02382671993714484,0.07505714429869946,0.04990662652165672,0.11575203568287414,0.026830422617049834,0.013731623394522906,0.1831146726346491,0.11910760058281925,0.027248771106348813,0.04264651777677013,0.09481999710472046,0.11796893490189161,0.18522081898697015,0.07149678632801058,0.1973706006551112,0.7801674944806304,0.10090588561050325,0.6860287688411082,0.07273071213878514,0.1505737705103378,0.03225244536651608,0.17314705903187996,0.13024016507323902,0.11215200039892563,0.0019457758976125933,0.09583846205048495
ppg_dx_mean,0.2449176291697056,0.1614968192166969,0.1767547026073247,0.14998062906237197,0.1636514481560412,0.09242105620530426,0.15554383823906012,0.15380988295663103,0.019622587969709622,0.06056305908756748,1.0,0.16411940281793033,0.16298751745231,0.16412134295502193,0.1616262056435957,0.15742074840822867,0.031245832674733225,0.16974483616849287,0.16437678216260965,0.15712933913955232,0.11436227053144837,0.14412575745272238,0.14914013420805441,0.14284914466580512,0.16263898995437343,0.1615841570611101,0.18983181952448594,0.16913796239314313,0.1616262056435957,0.049884225993235685,0.031911038662843394,0.036640405717917324,0.0028626510277526547,0.014289904438035956,0.16583721463288115,0.1550483862993484,0.16491266459716183,0.12352048068505428,0.0,0.16411940281793036,0.16412134295502195,0.16298751745231002,0.17286172283019927,0.08056313790913339,0.12606892936109676,0.15026811916971974,0.15027075114386634,0.1517955817668966,0.16922397941997266,0.06009932055631329,0.15723922468951662,0.009025019219167022,0.002118801119707168,0.009322561759762538,0.013096411354516821,0.04754656544205627,0.014709265160226614,0.0147092651602266,0.055300277662959745,0.04084853246459025,0.033105331548095106,0.016596012071964043,0.0019075129698992532,0.0036583065084483395,0.023240871043569016,0.022869555135284922,0.017507897049022135,0.018549852789131134,0.008062895227392295,0.028447029238633025,0.03146330491947544,0.001862868220296986,0.003970563416589022,0.008962873935011875,0.01727755887949523,0.021720969446644877,0.0012254678860916344,0.0002921718140111962,0.0008432223345578497,0.011579267914895011,0.012852531007845782,0.01394917177871385,0.008358973468345078,0.030005777768481987,0.026989233197990785,0.03395283950101159,0.030413624868022692,0.023296082770246664,0.03862755531156994,0.03057727529165782,0.054626995247392354,0.02320070434203301,0.030983025449194453,0.003723900383941502,0.03483298955989447
ppg_dx_std,0.1530486332495811,0.9895704002917268,0.9657396211765411,0.9738740178691893,0.9923639067993376,0.2115702407245266,0.6144885949657216,0.6175882042163806,0.39107152901001624,0.2883287207695878,0.16411940281793036,1.0,0.9457969419590868,0.999999999970439,0.9895692129515289,0.9348857876246832,0.0675723361386578,0.9551116062454905,0.9466339894621061,0.9152018613525466,0.75791052960336,0.7558211458678851,0.9637527507983834,0.8707977669325743,0.9058639914743768,0.9909569296932443,0.7526213359998427,0.9375417370211623,0.9895692129515289,0.16157215445861603,0.19427710185267544,0.18230471231167703,0.08190191315860405,0.03912646525970352,0.9425255118978508,0.9337643133627718,0.9404401947164117,0.8804501802554542,0.16411940281793036,0.0,0.999999999970439,0.9457969419590869,0.9464216117306111,0.5668497460169348,0.02555002685833875,0.9938935314382217,0.9938939754442893,0.9485676933054046,0.9551378941970674,0.4155459767162168,0.9348151945494309,0.19024157242552425,0.2006144523090103,0.08976412517865655,0.09107768341191635,0.15221415745197422,0.039517567362304266,0.03951756736230413,0.7750031565703112,0.7926001805427585,0.7661030064862265,0.6865214739096925,0.6504790004377429,0.7636282646245804,0.7615445364509237,0.7687115158561759,0.042085724024164654,0.022684480147295072,0.09353935954699875,0.01919973648314374,0.1724546772911873,0.09115139757705525,0.18596904004128212,0.14174275701221797,0.1248101905558174,0.3048299335722329,0.2258418847260295,0.0675077401405678,0.08542348065713504,0.1305857699195529,0.16626539203798318,0.2786163627393153,0.19486141373015575,0.3104405095743304,0.7409127066586669,0.17472298425153693,0.7347370808738317,0.12228301584221009,0.21786111995450244,0.1652747699805897,0.28535673079463936,0.1700623879756885,0.05385703783355565,0.0510377686399478,0.16367752125058466
