,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
ppg_red_tke_std,0.26967193732013006,-0.23573553182700777,0.049036343150240594,0.014058741485392889,-0.02459088096897944,-0.001933968065635407,-0.06851803259687443,0.06199914157419351,-0.11790548857101842,0.5798015016587024,-0.25862453937603486,0.023495660279266414,0.11005336802137167,-0.11923824335600745,-0.01510523639356335,0.05618831843242345,0.007726879657812292,0.04315417991046286,0.15068606977053547,-0.5720153202870165,0.2446680029565512,-0.032238307525989496
ppg_red_clearance_factor,0.1810549752873268,0.3173006545905669,-0.04095910226397324,0.009154443881742049,0.015047093632743697,0.11528215869539134,0.2222814408859083,0.3356663564089095,-0.004185147066448347,0.29564045980001247,0.6044742888392112,0.0005091361481801315,0.24190112564492983,0.2566927353137017,-0.12412965306844091,0.28834966594484207,-0.05779308793140593,0.00652543915645273,0.01246140155089231,0.012373097634342349,-0.0186695009242573,-0.09679780678216733
ppg_red_median,-0.050147427933606284,0.11265671921777037,0.32118989549777716,0.015848321936386148,-0.3751279365226717,-0.009835849632056711,0.4550533118746086,-0.4732018534821538,-0.5412712550923701,0.066601805517372,0.049452581623550804,-0.03707784005591546,-0.034281780766165344,0.03332115151029581,-0.06463442294740061,-0.03041920253879407,0.004830228995014634,0.010618191634384738,-0.025711500105947572,-0.002521100275079885,-0.01190542558281984,0.0019828243465070646
ppg_red_skew,0.07073668021105832,0.04635072234931825,-0.06111589134075849,-0.12742434696471253,0.7054565208491619,-0.1751792088315047,0.2681653776931938,-0.45606513957304834,0.14682148533526382,0.1582416947616202,0.020041944824877585,-0.3153448346237999,0.054948034325977335,0.03397390858066734,-0.0364928500376275,-0.054687190844709146,-0.07044263104514242,0.009802031045192722,0.06512025922316515,0.01928136515968547,0.0010932337304899857,-0.0015039178760076417
ppg_red_ddx_mean,-0.04456516356093837,0.012629690727838176,-0.3788927509100236,-0.010015456752910242,-0.4548701764308564,-0.06816343412711895,0.3589767059741127,-0.2426600948975877,0.6222211441540343,0.2080046751491345,-0.07128160721310375,0.1338064507617504,-0.010473085469133565,-0.026335851491257972,-0.010289978854816417,-0.009188062054959126,0.00634956815663157,-0.013977938105052512,0.0061847385797984995,0.01455104047544281,-0.0018190351191766955,0.00043899613641662684
ppg_red_mean_cross_rate,-0.02556776039606006,-0.14167522861147544,0.004392033647726522,0.6738810812358657,0.06053726351820497,-0.018085600716785537,0.03575684808479734,-0.06925519094161549,0.024818655635841343,-0.04510820154293289,0.02582134891292777,-0.029615067782850574,0.024181216085102777,0.052278208045011806,-0.025314701348820766,0.12898270170828824,-0.14195015747982717,-0.6808549769520451,0.029500991790528674,-0.05424101556717166,0.0044750750319427195,0.05231961197043725
ppg_red_trim_mean_10,-0.025823922930121368,0.02719886220310601,0.5939627886537395,0.007984548088018417,-0.1782377487153555,0.13388524304213031,-0.0057883293386899164,0.11784354525443358,0.4127273109484076,0.021432881390353695,-0.06546208591545243,-0.6010996020979237,0.022420384711745154,-0.012879815028167842,0.038021104979907794,0.02140983187971853,-0.06868081491039589,0.025166863975951418,-0.18832780452298753,-0.04770686952842639,0.0068400063674163,0.0009774066976030564
ppg_red_mean,0.03145091447273078,0.015321197764448033,0.6091245955863808,-0.04052786298679551,0.20742896899126467,-0.0015349067202378125,0.12340888861201171,-0.02291938701903643,0.2886796949636836,0.011697970008626539,-0.020503230573279886,0.671404652327864,-0.0069856281386455315,0.010510739177141813,-0.010374609589663108,0.0012352276301803968,0.058754093960789004,-0.04235400098815637,0.15514856576776512,0.054614210583906135,-0.008309296384306166,-0.0014369611404998661
ppg_red_zcr,-0.00801588027677813,-0.08149017844280813,0.0065290595481561605,0.6931925429045571,0.0869670667241895,-0.011788986531532127,0.07758514641970783,-0.010569303199342753,0.046726918909810546,0.01340932531303609,0.13055612694743526,0.011323829033746291,-0.05502971948701651,-0.05828636177095648,0.08297483678892477,-0.1311625407804218,0.13581963299693142,0.6541006789320095,-0.005010210739079408,0.0145154704991657,-0.007428929372652447,-0.04761446580214261
ppg_red_diff_mean,-0.01795593056396182,-0.01657104442871512,0.10331262412953833,-0.005340638411605223,-0.0995107824527039,-0.9529944166224578,0.05088143171050227,0.24667640338893101,-0.027165472989814678,-0.01857970679459851,0.028166766011073614,-0.050616266552897984,0.03125771173780608,-0.0007192966906084027,-0.0008817309642522782,0.03667955792429264,-0.008237600026166796,0.00546046092678196,-0.007150351066744433,0.0156159539221228,0.0008587437721075473,0.0025246209435822835
