,ppg_red_mean,ppg_red_std,ppg_red_min,ppg_red_max,ppg_red_range,ppg_red_median,ppg_red_iqr,ppg_red_mad,ppg_red_skew,ppg_red_kurtosis,ppg_red_diff_mean,ppg_red_diff_std,ppg_red_diff_mean_abs,ppg_red_diff_rms,ppg_red_signal_rms,ppg_red_signal_energy,ppg_red_zcr,ppg_red_p1,ppg_red_p5,ppg_red_p10,ppg_red_p90,ppg_red_p95,ppg_red_p99,ppg_red_p90_p10,ppg_red_p95_p5,ppg_red_p99_p1,ppg_red_trim_mean_10,ppg_red_mean_abs,ppg_red_rms,ppg_red_crest_factor,ppg_red_shape_factor,ppg_red_impulse_factor,ppg_red_clearance_factor,ppg_red_mean_cross_rate,ppg_red_tke_mean,ppg_red_tke_std,ppg_red_tke_mean_abs,ppg_red_tke_p95_abs,ppg_red_dx_mean,ppg_red_dx_std,ppg_red_ddx_mean,ppg_red_ddx_std,ppg_red_dx_kurtosis,ppg_red_ddx_kurtosis
ppg_red_clearance_factor,0.02852492119758321,0.1558462239721701,0.2116472694345444,0.2436708224449708,0.2321556167238656,0.018465037453448314,0.020012682795846125,0.0195836780616697,0.10911060663655227,0.7253721051094939,0.08709054010837203,0.15522290669132566,0.08998554960140502,0.15527511153571522,0.15595218384448348,0.06434279251434752,0.07643491326789552,0.20541895286661627,0.10708906174584878,0.07145424367459195,0.06739059773037794,0.10673750117267954,0.21056161305849128,0.06980038013792167,0.10756752282906064,0.2106018159119155,0.018727981612908454,0.09233859815288942,0.15595218384448348,0.6059572829265665,0.8271303438024862,0.8034220065589348,0.0,0.21668005942517432,0.06636722101669852,0.0978546471771902,0.06636722101669852,0.15829812232117443,0.08709054010837203,0.15522290669132566,0.0184178666527765,0.14398506621583637,0.5011955728948881,0.39416981191577477
ppg_red_mean_cross_rate,0.04068069045043995,0.016485609805902888,0.020837356868503652,0.03724592037593962,0.029656540314441652,0.030514208920845644,0.031902552883331714,0.029791387502642385,0.11650322248830884,0.14842783258780853,0.005921352407593192,0.05650226250993504,0.08218266205691992,0.05646482633028246,0.016579997725674152,0.008496544538024196,0.9298202916174549,0.025978690932061087,0.010914633482121216,0.0036550188799517186,0.0021948270107425808,0.008678385490374857,0.034912300942085105,0.0029374941727748844,0.00984277804812764,0.030956733925258585,0.008131994319667756,0.0026168228395789797,0.016579997725674152,0.038769497245819115,0.21329241404778704,0.14857933241332907,0.21668005942517432,0.0,0.09610859621511329,0.07910697774040369,0.09610859621511329,0.04318257809943988,0.005921352407593199,0.05650226250993504,0.019205200634307987,0.08347955043834998,0.10060920957788015,0.11351167094088346
ppg_red_tke_mean,0.062303077931906786,0.8345761201564581,0.8066713371260552,0.7827332786551843,0.8099439881447783,0.22228412690209873,0.8304532152051262,0.8305641945282054,0.07298255603560305,0.08904373425413037,0.019043111417218022,0.9208767227405934,0.9168545185781809,0.9208567876461522,0.834512310891684,0.8908986633186244,0.07355767901846569,0.805393100865877,0.8187031968909881,0.8298758081943656,0.8286148720270938,0.8322728933770461,0.7940396688800313,0.8338830236247435,0.8306405788639435,0.8092669648723453,0.0636653689497436,0.8473619452387178,0.834512310891684,0.24747304742872003,0.12438509436576,0.16179737934124225,0.06636722101669852,0.09610859621511329,0.0,0.9460267408053444,1.0,0.8967735794584026,0.019043111417218,0.9208767227405937,0.13385617782689369,0.9429716370015099,0.282043970288879,0.24215255996368978
ppg_red_tke_std,0.08327626089751743,0.7373806079815303,0.7556337802816137,0.7171598916323888,0.750465681578108,0.16496751082709468,0.7000927531698118,0.7010484590945345,0.06173111193414466,0.13679964015297194,0.0017329010491380493,0.8582476004503006,0.8087257495821618,0.8582211669128367,0.7373107765715743,0.761171023053843,0.0641195204111669,0.7248700316490923,0.7181924252314191,0.7179747889778275,0.7154811565494351,0.7274073654530755,0.713524769912133,0.7207327336994839,0.7272949182037091,0.7277684947792864,0.03144680165166522,0.7350780342310853,0.7373107765715743,0.28735695608507894,0.15163972945535595,0.20274614226359478,0.0978546471771902,0.07910697774040369,0.9460267408053444,0.0,0.9460267408053445,0.82128556039305,0.0017329010491380368,0.8582476004503006,0.1477529293307964,0.9120254918285713,0.3890314530660951,0.31171448567524357
ppg_red_tke_mean_abs,0.062303077931906786,0.8345761201564581,0.8066713371260552,0.7827332786551843,0.8099439881447783,0.22228412690209873,0.8304532152051262,0.8305641945282054,0.07298255603560305,0.08904373425413037,0.019043111417218022,0.9208767227405934,0.9168545185781809,0.9208567876461522,0.834512310891684,0.8908986633186244,0.07355767901846569,0.805393100865877,0.8187031968909881,0.8298758081943656,0.8286148720270938,0.8322728933770461,0.7940396688800313,0.8338830236247435,0.8306405788639435,0.8092669648723453,0.0636653689497436,0.8473619452387178,0.834512310891684,0.24747304742872003,0.12438509436576,0.16179737934124225,0.06636722101669852,0.09610859621511329,1.0,0.9460267408053445,0.0,0.8967735794584026,0.019043111417218,0.9208767227405937,0.13385617782689369,0.9429716370015099,0.282043970288879,0.24215255996368978
ppg_red_tke_p95_abs,0.05970009294493014,0.9687917080991693,0.9479539431324521,0.9361046885965947,0.9601519699338114,0.17865200851675272,0.9029251633990284,0.9022891385886305,0.11085068904483568,0.2192730864507823,0.043656328155440766,0.9918821038753723,0.974793138297062,0.991886739625401,0.9687698364403916,0.902462060232592,0.029994852083661643,0.9577107424914334,0.9535258035005824,0.9459579435340321,0.9449244101478507,0.9546429439620217,0.9414976190593966,0.9507297548038318,0.9599491701944677,0.9609017258888184,0.056428753087682526,0.9590995706370897,0.9687698364403916,0.4291917131587811,0.27838407689822964,0.31903592205898845,0.15829812232117443,0.04318257809943988,0.8967735794584026,0.82128556039305,0.8967735794584026,0.0,0.04365632815544075,0.9918821038753723,0.0964119507756478,0.9635541523687126,0.39606077933542905,0.3700061511507998
ppg_red_dx_mean,0.08959470125426458,0.029700957232574696,0.04017009492164575,0.04341983444977608,0.042611661423857694,0.058496801756988834,0.009377921534505108,0.004179814748565664,0.02225178616130285,0.046154143359023986,1.0,0.03156393541042785,0.027117239003870648,0.0315974227975904,0.0296896532338903,0.023777040115055485,0.002309269047909165,0.04020305957413404,0.02796114622561739,0.01906080209343702,0.028471621135691697,0.02416959074984544,0.029043248544376878,0.023923702422960248,0.026201870792484646,0.03486846407876468,0.04462847321517794,0.020257646518669147,0.0296896532338903,0.05574368702527204,0.03554597907817733,0.058092613100546704,0.08709054010837203,0.005921352407593199,0.019043111417218,0.0017329010491380368,0.019043111417218,0.04365632815544075,0.0,0.03156393541042787,0.0029155759663583806,0.03015569434693197,0.004962347321681931,0.01312039616162723
ppg_red_dx_std,0.057112754947933,0.9635043524737754,0.9466518305927154,0.9275074903090469,0.9550824423447152,0.18534999589600448,0.9098030139538532,0.9086392629052086,0.10870031869534934,0.22118923787800476,0.03156393541042787,1.0,0.9823607101276136,0.9999999502529088,0.963481715887986,0.9047768827387481,0.04251327521803608,0.946973159382158,0.9467276486293713,0.9420749257859543,0.9402316698330627,0.949965609817566,0.9341344670213727,0.9464157718325653,0.9541893605992111,0.9517944440263721,0.06713498412346079,0.9577918459214393,0.963481715887986,0.4317902792312212,0.2683153216592516,0.3182622243197072,0.15522290669132566,0.05650226250993504,0.9208767227405937,0.8582476004503006,0.9208767227405937,0.9918821038753723,0.03156393541042787,0.0,0.10394526813669162,0.9828674096789757,0.42913366979943507,0.3992133677704795
ppg_red_ddx_mean,0.42573092314085575,0.07152069984243126,0.05608736734724654,0.07684805613674638,0.06781877141631552,0.007937742376481635,0.05792211512648635,0.055199952308075395,0.12113025931910669,0.05382055296988412,0.0029155759663583806,0.10394526813669162,0.08745708230182568,0.10390648804679305,0.07158239550697588,0.07312435697536061,0.025496136177054058,0.05105750057323391,0.04827800678109187,0.04954826366873349,0.09055060654719614,0.0968846606812485,0.09249727350495746,0.07054813482717287,0.07332865527085192,0.07330390949242348,0.23931787105580976,0.06788107929806532,0.07158239550697588,0.04920478311637437,0.05351699623177734,0.053979720931507116,0.0184178666527765,0.019205200634307987,0.13385617782689369,0.1477529293307964,0.13385617782689369,0.0964119507756478,0.0029155759663583806,0.10394526813669162,0.0,0.12158791312698713,0.07709464424303555,0.08058239776080875
ppg_red_ddx_std,0.06375501897419375,0.9126958264161434,0.9015585728408225,0.8779231254680694,0.9068158894850306,0.18645932057305237,0.872294913542003,0.8713159282370466,0.09672539724613885,0.20159817433004262,0.03015569434693197,0.9828674096789757,0.9576710081909583,0.9828551118462734,0.9126561990469997,0.8652007380459182,0.06895360419815103,0.8926716393455524,0.8968014336514413,0.8937686479001148,0.8909185560711097,0.9000833147060873,0.8812142140233065,0.8973302880229391,0.903978977293306,0.8975530880040412,0.05953476574771992,0.9111949819082632,0.9126561990469997,0.40534449089250485,0.23941363181692552,0.2948454559453053,0.14398506621583637,0.08347955043834998,0.9429716370015099,0.9120254918285713,0.9429716370015099,0.9635541523687126,0.03015569434693197,0.9828674096789757,0.12158791312698713,0.0,0.4451538701458216,0.4061345448047137
ppg_red_dx_kurtosis,0.06432532246389665,0.39633496903716275,0.4821055852932955,0.46089086323801903,0.4805176440193996,0.0104093084089641,0.25783751704943036,0.2564864730809514,0.0910327111540984,0.6902053386614743,0.004962347321681931,0.42913366979943507,0.33053488134425013,0.4291464609036448,0.3964493882623037,0.2332880035754785,0.03680445768421078,0.4354897439790984,0.3672829546635805,0.32060919558020856,0.3183497894082633,0.3576440910585489,0.42855118703179285,0.32126161750281546,0.3646291412099419,0.43716715827162267,0.010813031069563125,0.34117239443347414,0.3964493882623037,0.7311160863407057,0.6328783988086774,0.711638457165278,0.5011955728948881,0.10060920957788015,0.282043970288879,0.3890314530660951,0.282043970288879,0.39606077933542905,0.004962347321681931,0.42913366979943507,0.07709464424303555,0.4451538701458216,0.0,0.8402743757151652
ppg_red_ddx_kurtosis,0.08681693857307904,0.40561897776476047,0.4690747442122919,0.4533940409864927,0.47007446743514164,0.021986278616486932,0.2818329103263959,0.28040258212039254,0.11257479423450313,0.551763199470639,0.01312039616162723,0.3992133677704795,0.32193086130175413,0.39923549498258215,0.40570358164495096,0.24938039136722398,0.06456016861072364,0.42498176847178903,0.3935641825521577,0.3410974581699821,0.3441380349546129,0.3745536283872267,0.4310009936587475,0.34454315433863325,0.38629894700905815,0.43329332255309,0.03813940441530819,0.35854334071787825,0.40570358164495096,0.626832459982637,0.5269426954001349,0.5931406633536909,0.39416981191577477,0.11351167094088346,0.24215255996368978,0.31171448567524357,0.24215255996368978,0.3700061511507998,0.01312039616162723,0.3992133677704795,0.08058239776080875,0.4061345448047137,0.8402743757151652,0.0
