,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
ppg_infra_clearance_factor,0.28812840871626444,0.24189415631121874,0.09594541477413228,0.053757073941697715,0.06637833396653585,0.004557284893155404,0.06277175557361901,0.3417343284906822,0.05085132162558856,-0.1961947576813767,0.3863521679788911,0.12679400292791967,0.6428029415416153,-0.04181604343687279,0.054136674872093324,0.14648646686946987,-0.058699250602946874,-0.04770038785344659,-0.25882609920714755,-0.05250039917509631
ppg_infra_mad,0.07376455022047589,-0.337852055205845,0.1465645134490221,-0.45540787634606444,-0.1560030498464779,0.057185392975909306,0.2681423933899737,0.14994312135616594,0.18178007227880247,0.08731807019078949,0.06479059753109861,-0.022467391350788322,0.08688696116406334,-0.006813798443506407,0.3981373098154473,-0.5506241345560241,-0.07461394838643322,0.09622125310742272,-0.007218879517661539,0.0013895172123513187
ppg_infra_kurtosis,0.2860662769163447,0.2686906156697852,0.026339095141901615,-0.1046104767718934,0.005929721533844832,-0.006627763279248874,-0.08000005125691018,-0.06102352339545196,0.062348037989259135,0.5123029781057293,0.48888231746977817,-0.038221236604391064,-0.38360027606311453,-0.40284274092065225,-0.001631668017587461,0.014624291217958838,-0.0018788637932742268,-0.0001505607244731439,-0.08709909379119629,0.009229608229886109
ppg_infra_ddx_kurtosis,0.233683104843392,0.1585522960047213,-0.08075487955443372,-0.2859029482575627,-0.13052388528673406,-0.10606324103356078,0.10409726316070118,-0.5493915904262531,-0.11439265903127291,-0.5282755788944524,-0.07760770990084957,-0.053838247631271506,0.05225968945249979,-0.4290395317353642,0.004752668319662106,-0.03395739310563192,-0.0377841002955957,-0.019888101151460984,0.012280824979096414,0.0005585242009921872
ppg_infra_shape_factor,0.27601936066541416,0.23371838703500963,0.050236238614883334,0.03070655546522769,0.11052526876096726,-0.03218702713526432,0.1260863423637975,0.42114223859997935,-0.029766236888160876,-0.4585303556489098,-0.04354510654657915,-0.13331945267219822,-0.5675279526237065,0.2049916660067333,-0.006624125476620774,-0.16811915236459532,0.060592150940826844,-0.03507046437072452,-0.17470842995732522,0.023745026746699864
ppg_infra_mean,-0.014844016465759764,0.11053654808656317,-0.2975561901936221,0.27906749793575225,-0.5239305044998754,-0.3081465175540527,0.2339695915660221,-0.034458807261596815,0.45453043364845525,-0.02046663939197617,0.04050631214065481,0.4098941224445751,-0.09807249471444515,0.07361120937320807,0.030943616651477265,-0.028217184189156225,0.035002281209341755,-0.03127189924199715,0.0029930615251835655,0.009110464102848775
ppg_infra_skew,-0.039565640846762416,-0.08279079550510908,0.30525839551322215,0.241066670419602,-0.111303313654703,-0.5548296521251254,0.4639569393687257,-0.000709570051230326,-0.4892991181158002,0.1462090838138876,0.07547218205083817,-0.1912221812352191,0.030628771886695102,-0.021689267119182704,0.0002618328564179652,0.01148505556139718,-0.0029339705410781607,0.0032716803386272568,0.011841310998115142,0.007124271648217892
ppg_infra_zcr,-0.04604172411636912,-0.11179996836443241,0.004285291705591482,-0.22623812261130172,-0.21964294774330423,-0.5571773997195035,-0.7021755077283391,0.20613175844227313,-0.08540590126913426,-0.10859397078901731,0.05997558297006082,-0.021529072738618163,-0.010092610231836233,0.00041249793130202975,0.12632199815618694,0.0239208800206658,-0.006320936531377098,0.008647634169568343,-0.005151834961072778,-0.005319422910789053
ppg_infra_median,0.009012032576479282,0.025252468069040426,-0.23838162749189226,0.026882482557874954,-0.6134092344779923,0.45203928298726503,-0.05759429442351187,0.1789707613775646,-0.5615651715624069,0.0057901237590448715,0.08786923122232818,0.01885742057909703,-0.009037306528004881,0.00036089839578916453,-0.01136543459688944,-0.037966316057051364,-0.020771564395868206,0.013519566241495416,0.0043831927103684075,0.004811604952611246
ppg_infra_trim_mean_10,0.028175652973344487,-0.030831206589129117,-0.6049113895287122,0.01506374897591105,0.0006284318088445994,-0.1090006679865673,0.12433941866321856,0.18993247687528422,0.1736272411179655,0.08586339860228334,-0.08156046143116133,-0.6915284029933787,0.1362499641939605,-0.11796896259364281,0.0314995485615102,0.09753154424263254,-0.04228691010229897,0.03696416222516047,-0.006562706383620165,-0.01136439122760112
